ID,Office_PIN,Applicant_City_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Manager_Business2,Manager_Num_Products2,Business_Sourced
FIN1008203,713216,713210,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,0.0,0.0,294009.0,11.0,294009.0,11.0,1
FIN1008204,452003,452001,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,F,4.0,4.0,92166.0,5.0,92166.0,5.0,1
FIN1008205,202001,202001,M,M,Business,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,224191.0,8.0,224191.0,8.0,1
FIN1008206,211001,211002,F,S,,Graduate,Level 2,Level 2,3.0,Confirmation,M,0.0,0.0,247828.0,16.0,247828.0,16.0,1
FIN1008207,211001,211002,F,S,,Class XII,Level 2,Level 2,3.0,Confirmation,M,0.0,0.0,247828.0,16.0,247828.0,16.0,1
FIN1008209,520010,520001,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Confirmation,M,3.0,2.0,165913.0,8.0,165913.0,8.0,1
FIN1008210,530003,533004,M,M,Others,Graduate,Level 3,Level 3,4.0,Probation,M,5.0,0.0,109676.0,3.0,109676.0,3.0,1
FIN1008211,233001,233001,M,M,Business,Others,Level 2,Level 3,4.0,Confirmation,M,0.0,0.0,301034.0,14.0,301034.0,14.0,1
FIN1008212,713303,713341,M,M,,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,2.0,301351.0,9.0,301351.0,9.0,1
FIN1008213,400601,400058,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008215,444601,444602,F,M,Salaried,Others,Level 1,Level 1,2.0,Probation,F,3.0,3.0,50109.0,2.0,50109.0,2.0,0
FIN1008216,250001,250001,M,M,Salaried,Others,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,186624.0,7.0,186624.0,7.0,1
FIN1008217,201301,209733,F,M,Business,Graduate,Level 2,Level 2,3.0,Probation,M,1.0,0.0,11666.0,1.0,11666.0,1.0,1
FIN1008218,802101,821109,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,0.0,246963.0,10.0,246963.0,10.0,0
FIN1008219,802101,821109,M,M,Business,Graduate,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,181783.0,7.0,181783.0,7.0,0
FIN1008221,390020,390004,F,M,Others,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,21450.0,2.0,21450.0,2.0,0
FIN1008222,753012,754137,M,M,Business,Graduate,Level 2,Level 2,3.0,Confirmation,M,2.0,1.0,476492.0,16.0,476492.0,16.0,0
FIN1008223,751009,754133,M,S,,Graduate,Level 1,Level 1,2.0,Probation,M,2.0,1.0,229000.0,2.0,229000.0,2.0,0
FIN1008224,221010,221202,M,M,,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,222717.0,8.0,222717.0,8.0,0
FIN1008225,400705,400024,M,M,,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,871303.0,17.0,871303.0,17.0,0
FIN1008226,202001,202001,M,M,Business,Graduate,Level 1,Level 1,2.0,Confirmation,M,2.0,2.0,200173.0,12.0,200173.0,12.0,0
FIN1008227,474008,474011,M,M,,,Level 3,Level 3,4.0,Probation,M,2.0,2.0,68059.0,4.0,68059.0,4.0,0
FIN1008228,273001,273014,M,M,,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008229,284001,285205,F,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,55072.0,3.0,55072.0,3.0,0
FIN1008230,160017,140603,F,M,Others,Graduate,Level 2,Level 2,3.0,Probation,M,3.0,0.0,239687.0,6.0,239687.0,6.0,0
FIN1008232,462003,462039,M,M,Salaried,Others,Level 4,Level 4,5.0,Confirmation,M,0.0,0.0,196775.0,9.0,196775.0,9.0,0
FIN1008233,141001,141003,F,M,Self Employed,Graduate,Level 2,Level 2,3.0,Confirmation,F,2.0,2.0,136831.0,6.0,136831.0,6.0,0
FIN1008234,121002,121006,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008235,452003,462001,M,S,,Masters of Business Administration,Level 3,Level 3,4.0,Probation,M,3.0,1.0,40123.0,2.0,40123.0,2.0,0
FIN1008236,841428,841424,M,M,Others,Graduate,Level 1,Level 1,2.0,Confirmation,M,2.0,2.0,79533.0,5.0,79533.0,5.0,1
FIN1008237,452003,452001,M,M,,Graduate,Level 3,Level 3,4.0,Probation,M,3.0,1.0,40123.0,2.0,40123.0,2.0,1
FIN1008238,180012,180004,F,M,,Graduate,Level 1,Level 2,3.0,Confirmation,F,1.0,1.0,490767.0,16.0,490767.0,16.0,1
FIN1008239,180012,202001,F,M,Business,Graduate,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,1441630.0,25.0,1441630.0,25.0,1
FIN1008240,842001,845305,M,M,,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,144338.0,7.0,144338.0,7.0,1
FIN1008241,560001,560076,M,S,Salaried,Masters of Business Administration,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008242,841428,841434,M,M,Others,Others,Level 1,Level 1,2.0,Confirmation,M,3.0,0.0,198132.0,11.0,198132.0,11.0,1
FIN1008244,422005,422605,M,S,,Graduate,Level 4,Level 4,5.0,Confirmation,M,1.0,0.0,615449.0,17.0,615449.0,17.0,1
FIN1008245,560001,560032,M,S,,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008247,201001,210125,M,S,Others,Class XII,Level 1,Level 4,6.0,Confirmation,M,2.0,1.0,247860.0,12.0,247860.0,12.0,1
FIN1008248,841428,841436,M,S,Others,Graduate,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,694303.0,33.0,694303.0,33.0,1
FIN1008249,201301,201009,F,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008250,842001,844128,M,S,,Graduate,Level 1,Level 1,2.0,Confirmation,M,3.0,3.0,177312.0,11.0,177312.0,11.0,1
FIN1008251,141001,141008,M,S,,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008252,141001,141008,M,M,,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,0.0,225000.0,2.0,225000.0,2.0,1
FIN1008253,444601,444607,F,M,Others,Class XII,Level 2,Level 3,4.0,Confirmation,M,2.0,0.0,241562.0,5.0,241562.0,5.0,1
FIN1008254,422005,422003,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,3.0,2.0,774709.0,11.0,774709.0,11.0,1
FIN1008257,400075,401107,M,M,Salaried,Graduate,Level 2,Level 5,6.0,Confirmation,M,0.0,1.0,215417.0,6.0,215417.0,6.0,1
FIN1008258,302001,302038,M,S,Salaried,Graduate,Level 3,Level 3,4.0,Confirmation,M,0.0,2.0,213542.0,13.0,213542.0,13.0,1
FIN1008259,842001,845305,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,119814.0,5.0,119814.0,5.0,1
FIN1008260,533101,533101,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,5.0,0.0,80328.0,2.0,80328.0,2.0,1
FIN1008261,285001,285203,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,1.0,3.0,180263.0,8.0,180263.0,8.0,1
FIN1008262,221010,231314,M,M,,Graduate,Level 2,Level 3,4.0,Confirmation,M,2.0,3.0,903508.0,41.0,931085.0,43.0,1
FIN1008263,533101,534320,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,2.0,1.0,822307.0,20.0,822307.0,20.0,1
FIN1008264,753012,754207,F,S,,Graduate,Level 2,Level 2,3.0,Confirmation,M,2.0,1.0,476492.0,16.0,476492.0,16.0,1
FIN1008265,211001,212201,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,M,2.0,1.0,230654.0,10.0,230654.0,10.0,1
FIN1008266,695014,695521,F,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,F,1.0,0.0,866904.0,25.0,866904.0,25.0,1
FIN1008267,141001,141116,M,M,Business,Graduate,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008268,281001,110093,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,6.0,2.0,104557.0,6.0,104557.0,6.0,0
FIN1008269,122002,110043,F,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008270,122002,122001,M,S,,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008272,800001,804453,M,M,,Graduate,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,288471.0,13.0,288471.0,13.0,0
FIN1008273,686004,686545,M,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,1.0,0.0,0.0,0.0,0.0,0
FIN1008274,533101,533432,M,M,Business,Graduate,Level 1,Level 2,3.0,Confirmation,M,2.0,2.0,397203.0,14.0,397203.0,14.0,0
FIN1008275,841428,841436,M,S,,,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,694303.0,33.0,694303.0,33.0,0
FIN1008276,141001,141001,M,S,,Class XII,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008277,180012,180004,F,S,,Graduate,Level 2,Level 2,3.0,Confirmation,F,6.0,3.0,658258.0,18.0,658258.0,18.0,0
FIN1008278,201301,110095,M,S,,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008279,250001,250002,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,186624.0,7.0,186624.0,7.0,0
FIN1008280,221010,232107,M,M,,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,0.0,535518.0,16.0,535518.0,16.0,0
FIN1008281,110005,110053,M,M,,Graduate,Level 2,Level 4,5.0,Confirmation,M,0.0,0.0,418084.0,14.0,418084.0,14.0,0
FIN1008282,180012,180010,M,S,,Graduate,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,1441630.0,25.0,1441630.0,25.0,0
FIN1008284,500016,500059,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,2.0,126050.0,5.0,126050.0,5.0,0
FIN1008285,209625,209625,M,S,,Graduate,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,532669.0,19.0,532669.0,19.0,1
FIN1008286,201301,203207,F,S,Salaried,Others,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008287,202001,202001,M,M,Others,Graduate,Level 2,Level 3,4.0,Confirmation,M,0.0,1.0,567116.0,16.0,567116.0,16.0,1
FIN1008288,444601,444607,F,M,,Graduate,Level 3,Level 3,4.0,Confirmation,M,2.0,0.0,110313.0,6.0,110313.0,6.0,1
FIN1008289,695014,695610,F,M,,Graduate,Level 1,Level 1,2.0,Confirmation,F,2.0,3.0,298009.0,9.0,298009.0,9.0,1
FIN1008290,803101,803101,F,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,648936.0,14.0,648936.0,14.0,1
FIN1008291,680001,680026,M,M,,Others,Level 1,Level 4,5.0,Confirmation,M,2.0,2.0,506060.0,20.0,506060.0,20.0,1
FIN1008292,476001,476001,M,M,,Graduate,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008294,125001,127405,M,M,Salaried,Class XII,Level 2,Level 3,4.0,Confirmation,M,1.0,1.0,400836.0,14.0,400836.0,14.0,1
FIN1008295,700016,700084,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008296,476001,476001,F,M,,Graduate,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008297,281001,204101,F,S,Salaried,Others,Level 3,Level 3,4.0,Probation,M,3.0,1.0,34423.0,2.0,34423.0,2.0,0
FIN1008298,530003,530008,M,M,Business,Graduate,Level 2,Level 4,5.0,Confirmation,F,2.0,0.0,751349.0,23.0,751349.0,23.0,0
FIN1008299,224122,224159,M,M,,Class XII,Level 1,Level 3,4.0,Confirmation,M,2.0,1.0,629354.0,27.0,629354.0,27.0,0
FIN1008300,180012,180001,F,M,Business,Graduate,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,1441630.0,25.0,1441630.0,25.0,0
FIN1008301,462003,462001,F,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008302,560001,570002,F,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,2.0,1.0,647042.0,7.0,647042.0,7.0,0
FIN1008303,226001,226020,F,S,,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008304,695014,695018,F,M,,Graduate,Level 1,Level 2,3.0,Confirmation,F,3.0,0.0,378072.0,16.0,378072.0,16.0,0
FIN1008305,201301,110055,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,1.0,0.0,86435.0,4.0,86435.0,4.0,0
FIN1008306,209625,209625,M,S,Self Employed,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,532669.0,19.0,532669.0,19.0,0
FIN1008307,221010,221005,M,M,Business,Graduate,Level 1,Level 1,2.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008308,221010,233311,M,S,Others,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008309,695014,695029,F,M,,Graduate,Level 1,Level 2,3.0,Confirmation,F,1.0,0.0,589981.0,11.0,589981.0,11.0,1
FIN1008310,400705,400614,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,871303.0,17.0,871303.0,17.0,1
FIN1008313,560001,560061,M,M,,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,19824.0,1.0,19824.0,1.0,1
FIN1008314,803101,803116,F,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,5.0,0.0,527458.0,27.0,527458.0,27.0,1
FIN1008315,800001,801505,M,M,Business,Graduate,Level 2,Level 3,4.0,Confirmation,M,0.0,0.0,377886.0,12.0,377886.0,12.0,1
FIN1008316,560001,560054,M,S,,Graduate,Level 1,Level 1,2.0,Probation,F,1.0,0.0,64332.0,1.0,0.0,0.0,1
FIN1008317,221010,221011,M,S,Business,Graduate,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008318,277001,277303,M,M,,Graduate,Level 1,Level 4,5.0,Confirmation,M,2.0,0.0,617564.0,17.0,617564.0,17.0,1
FIN1008319,520010,520008,M,S,,Graduate,Level 2,Level 2,3.0,Confirmation,M,6.0,5.0,664699.0,17.0,664699.0,17.0,1
FIN1008320,520010,520011,M,S,,Class XII,Level 2,Level 2,3.0,Probation,F,5.0,2.0,129231.0,6.0,129231.0,6.0,1
FIN1008321,824101,824124,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,2.0,1.0,268577.0,11.0,268577.0,11.0,1
FIN1008322,848101,110059,M,M,,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,651012.0,36.0,651012.0,36.0,1
FIN1008323,202001,202001,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,1.0,3.0,115068.0,5.0,115068.0,5.0,1
FIN1008325,211001,230204,M,S,,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,269529.0,11.0,269529.0,11.0,1
FIN1008326,121002,121001,M,M,Others,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,208215.0,10.0,208215.0,10.0,1
FIN1008327,700016,700037,M,S,,Graduate,Level 3,Level 3,4.0,Probation,F,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008328,250001,250609,M,M,,Graduate,Level 6,Level 5,8.0,Confirmation,M,0.0,0.0,1220576.0,35.0,1220576.0,35.0,1
FIN1008329,462003,462001,M,M,Others,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008331,842001,843119,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,517891.0,23.0,517891.0,23.0,1
FIN1008332,202001,202001,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008333,803101,805121,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,225597.0,14.0,225597.0,14.0,0
FIN1008334,695014,629170,M,M,,Graduate,Level 1,Level 4,6.0,Confirmation,M,3.0,2.0,764918.0,8.0,764918.0,8.0,0
FIN1008335,695014,695020,F,M,Salaried,Graduate,Level 1,Level 4,5.0,Confirmation,F,2.0,1.0,1267858.0,16.0,1267858.0,16.0,0
FIN1008336,533101,533286,M,M,,Graduate,Level 4,Level 4,5.0,Probation,M,2.0,3.0,229247.0,7.0,229247.0,7.0,0
FIN1008337,713303,713302,M,M,,Graduate,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,322515.0,13.0,322515.0,13.0,0
FIN1008338,695014,695020,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,F,1.0,2.0,216082.0,8.0,216082.0,8.0,0
FIN1008339,530003,531030,,,Others,Graduate,Level 2,Level 4,5.0,Confirmation,F,2.0,0.0,751349.0,23.0,751349.0,23.0,0
FIN1008340,700016,700141,F,S,Others,Class XII,Level 3,Level 3,4.0,Probation,F,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008341,452003,452001,F,S,,Graduate,Level 3,Level 3,4.0,Probation,M,3.0,1.0,40123.0,2.0,40123.0,2.0,0
FIN1008342,141001,142022,M,M,,Graduate,Level 2,Level 4,6.0,Confirmation,M,0.0,0.0,205000.0,4.0,205000.0,4.0,0
FIN1008343,121002,121106,M,M,,Graduate,Level 2,Level 2,3.0,Probation,M,4.0,3.0,65936.0,5.0,65936.0,5.0,0
FIN1008344,700016,711204,M,S,,Graduate,Level 1,Level 1,2.0,Confirmation,M,4.0,1.0,523648.0,10.0,523648.0,10.0,1
FIN1008345,400075,400070,F,S,Others,Graduate,Level 2,Level 3,4.0,Confirmation,M,3.0,0.0,919112.0,31.0,919112.0,31.0,0
FIN1008347,160017,134109,M,M,Business,Masters of Business Administration,Level 3,Level 3,4.0,Confirmation,M,0.0,4.0,200098.0,5.0,200098.0,5.0,1
FIN1008348,575003,575001,F,M,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,F,1.0,0.0,672147.0,9.0,672147.0,9.0,0
FIN1008349,575003,575006,M,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,F,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008350,462003,462001,M,M,,Graduate,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008351,233001,233227,M,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,283903.0,14.0,283903.0,14.0,1
FIN1008352,208001,208010,F,S,Others,Graduate,Level 2,Level 2,3.0,Confirmation,M,7.0,4.0,162335.0,6.0,162335.0,6.0,1
FIN1008353,695014,110065,M,M,,Graduate,Level 1,Level 3,4.0,Confirmation,F,2.0,4.0,1815318.0,32.0,1815318.0,32.0,0
FIN1008354,444601,444605,F,S,,Graduate,Level 1,Level 3,4.0,Confirmation,M,1.0,1.0,468942.0,11.0,468942.0,11.0,1
FIN1008355,533101,535270,M,S,,Graduate,Level 2,Level 2,3.0,Probation,M,3.0,2.0,157152.0,6.0,157152.0,6.0,1
FIN1008356,160017,160022,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008357,122002,122001,F,M,Others,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008358,202001,202002,M,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,402293.0,12.0,402293.0,12.0,0
FIN1008359,400075,400078,M,S,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,0.0,2.0,47786.0,3.0,47786.0,3.0,0
FIN1008360,285001,285001,F,M,,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,94547.0,6.0,94547.0,6.0,0
FIN1008361,560001,560078,M,M,,Graduate,Level 3,Level 3,4.0,Probation,F,2.0,1.0,647042.0,7.0,647042.0,7.0,0
FIN1008362,686004,686008,F,M,Business,Graduate,Level 1,Level 1,2.0,Confirmation,F,4.0,1.0,125003.0,4.0,125003.0,4.0,0
FIN1008365,180012,181201,M,M,,Class XII,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,1441630.0,25.0,1441630.0,25.0,0
FIN1008366,560001,560005,M,M,,Graduate,Level 1,Level 4,6.0,Confirmation,M,2.0,1.0,395000.0,8.0,130000.0,4.0,0
FIN1008367,201301,201001,F,M,,Graduate,Level 2,Level 2,3.0,Confirmation,F,1.0,0.0,351519.0,13.0,351519.0,13.0,0
FIN1008368,695014,695582,F,M,,Graduate,Level 1,Level 5,6.0,Confirmation,F,1.0,1.0,1266830.0,13.0,1266830.0,13.0,0
FIN1008369,271201,271201,M,M,Others,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,214145.0,15.0,214145.0,15.0,1
FIN1008370,843302,843302,M,M,,Class XII,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,411074.0,22.0,411074.0,22.0,1
FIN1008371,800001,800001,M,S,,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008372,700016,712504,M,S,Others,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,0.0,122304.0,3.0,122304.0,3.0,1
FIN1008374,713303,713347,M,M,Others,Graduate,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,440840.0,10.0,440840.0,10.0,1
FIN1008375,121002,121002,M,S,Business,Others,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,208215.0,10.0,208215.0,10.0,0
FIN1008376,474008,474011,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,200712.0,11.0,200712.0,11.0,1
FIN1008377,208001,208011,M,S,,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008378,110005,110018,M,S,Others,Graduate,Level 2,Level 2,3.0,Confirmation,F,3.0,3.0,112771.0,5.0,112771.0,5.0,0
FIN1008379,277001,277211,M,M,Business,Graduate,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,376284.0,14.0,376284.0,14.0,0
FIN1008380,800001,824113,M,S,,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008381,560001,560084,M,M,Salaried,Graduate,Level 1,Level 4,6.0,Confirmation,F,3.0,2.0,1516121.0,12.0,1516121.0,12.0,1
FIN1008382,834001,834002,F,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1008383,285001,285001,M,S,Salaried,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,374613.0,15.0,374613.0,15.0,1
FIN1008384,841226,841245,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,216690.0,7.0,216690.0,7.0,1
FIN1008385,110005,110058,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008386,211001,211019,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,4.0,165149.0,7.0,165149.0,7.0,0
FIN1008387,110005,201002,F,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008388,160017,160036,F,M,Salaried,Others,Level 3,Level 3,4.0,Confirmation,F,0.0,1.0,206104.0,5.0,206104.0,5.0,0
FIN1008389,201301,250004,M,S,Business,Masters of Business Administration,Level 2,Level 2,3.0,Confirmation,M,2.0,0.0,337100.0,9.0,337100.0,9.0,0
FIN1008390,842001,844111,M,M,,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,462957.0,35.0,462957.0,35.0,0
FIN1008391,695014,695084,F,M,,Graduate,Level 1,Level 2,3.0,Confirmation,F,1.0,0.0,589981.0,11.0,589981.0,11.0,0
FIN1008392,842001,843104,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,517891.0,23.0,517891.0,23.0,0
FIN1008395,273001,273013,F,M,,,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008396,751009,759103,M,S,Salaried,Graduate,Level 2,Level 2,3.0,Confirmation,M,0.0,0.0,306615.0,9.0,306615.0,9.0,0
FIN1008398,713216,713205,F,M,,Graduate,Level 2,Level 4,6.0,Confirmation,M,0.0,0.0,726500.0,12.0,726500.0,12.0,0
FIN1008399,226001,226016,M,S,,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008400,695014,695102,F,M,,Graduate,Level 1,Level 1,2.0,Probation,F,5.0,1.0,157721.0,5.0,157721.0,5.0,0
FIN1008401,281001,281001,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,3.0,1.0,34423.0,2.0,34423.0,2.0,0
FIN1008402,533101,533286,M,M,Salaried,Graduate,Level 4,Level 4,5.0,Confirmation,M,2.0,0.0,750203.0,22.0,750203.0,22.0,0
FIN1008403,781005,781007,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,F,5.0,2.0,365261.0,12.0,365261.0,12.0,0
FIN1008404,848101,848101,M,M,Salaried,Others,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,535048.0,26.0,535048.0,26.0,0
FIN1008406,121002,121004,M,M,Salaried,Graduate,Level 2,Level 4,6.0,Confirmation,M,1.0,0.0,659411.0,22.0,659411.0,22.0,0
FIN1008407,414003,414401,M,S,,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,90542.0,5.0,90542.0,5.0,0
FIN1008408,751009,751109,M,S,Business,Class XII,Level 1,Level 2,3.0,Confirmation,F,0.0,0.0,102950.0,5.0,102950.0,5.0,0
FIN1008409,171006,174001,M,S,,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,0.0,209900.0,7.0,209900.0,7.0,0
FIN1008410,211001,229412,M,S,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,124797.0,5.0,124797.0,5.0,0
FIN1008411,226001,262802,M,S,,Graduate,Level 2,Level 4,5.0,Confirmation,M,0.0,0.0,531316.0,13.0,531316.0,13.0,0
FIN1008412,121002,120001,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1008414,560001,560046,F,M,,Masters of Business Administration,Level 3,Level 3,4.0,Confirmation,F,2.0,2.0,521302.0,13.0,521302.0,13.0,1
